Expr1000,CoverClass,Species,Percent,Height,Notes,CoverType,PlotID,LifeForm,Binomial,Date
9/4/2024,V,BOEFEN,T,1,,Aerial,SFF2V-242,Forb,Boechera fendleri (S. Watson) W.A. Weber,9/4/2024
9/4/2024,V,BOEFEN,T,N/A,,Basal,SFF2V-230,Forb,Boechera fendleri (S. Watson) W.A. Weber,9/4/2024
9/4/2024,V,BOEFEN,1,N/A,,Basal,SFF2V-226,Forb,Boechera fendleri (S. Watson) W.A. Weber,9/4/2024
9/4/2024,V,BOEFEN,T,1,,Aerial,SFF2V-233,Forb,Boechera fendleri (S. Watson) W.A. Weber,9/4/2024
9/4/2024,V,BOEFEN,T,N/A,,Basal,SFF2V-233,Forb,Boechera fendleri (S. Watson) W.A. Weber,9/4/2024
9/4/2024,V,BOEFEN,T,1,,Aerial,SFF2V-239,Forb,Boechera fendleri (S. Watson) W.A. Weber,9/4/2024
9/4/2024,V,BOEFEN,T,N/A,,Basal,SFF2V-239,Forb,Boechera fendleri (S. Watson) W.A. Weber,9/4/2024
9/4/2024,V,BOEFEN,T,,,Aerial,SFF2V-240,Forb,Boechera fendleri (S. Watson) W.A. Weber,9/4/2024
9/4/2024,V,BOEFEN,T,N/A,,Basal,SFF2V-240,Forb,Boechera fendleri (S. Watson) W.A. Weber,9/4/2024
9/4/2024,V,BOEFEN,T,,,Basal,SFF2V-228,Forb,Boechera fendleri (S. Watson) W.A. Weber,9/4/2024
9/5/2024,V,SENERE,1,7,,Aerial,SFS4V-30,Forb,Senecio eremophilus Richardson,9/5/2024
8/28/2024,V,SENERE,T,N/A,,Basal,SFF10V-218,Forb,Senecio eremophilus Richardson,8/28/2024
9/5/2024,V,SENERE,T,1,,Aerial,SFS4V-42,Forb,Senecio eremophilus Richardson,9/5/2024
9/5/2024,V,SENERE,T,1,,Aerial,SFS4V-34,Forb,Senecio eremophilus Richardson,9/5/2024
9/5/2024,V,SENERE,T,1,,Aerial,SFS4V-44,Forb,Senecio eremophilus Richardson,9/5/2024
9/5/2024,V,SENERE,T,1,,Aerial,SFS4V-29,Forb,Senecio eremophilus Richardson,9/5/2024
9/5/2024,V,SENERE,T,N/A,,Basal,SFS4V-42,Forb,Senecio eremophilus Richardson,9/5/2024
9/5/2024,V,SENERE,T,N/A,,Basal,SFS4V-46,Forb,Senecio eremophilus Richardson,9/5/2024
9/5/2024,V,SENERE,T,N/A,,Basal,SFS4V-36,Forb,Senecio eremophilus Richardson,9/5/2024
9/5/2024,V,SENERE,T,2,,Aerial,SFS4V-36,Forb,Senecio eremophilus Richardson,9/5/2024
9/5/2024,V,SENERE,T,N/A,,Basal,SFS4V-30,Forb,Senecio eremophilus Richardson,9/5/2024
9/5/2024,V,SENERE,T,N/A,,Basal,SFS4V-37,Forb,Senecio eremophilus Richardson,9/5/2024
9/5/2024,V,SENERE,T,N/A,,Basal,SFS4V-44,Forb,Senecio eremophilus Richardson,9/5/2024
9/5/2024,V,SENERE,T,N/A,,Basal,SFS4V-29,Forb,Senecio eremophilus Richardson,9/5/2024
9/5/2024,V,SENERE,T,2,,Aerial,SFS4V-46,Forb,Senecio eremophilus Richardson,9/5/2024
8/29/2024,V,SENERE,T,N/A,,Basal,SFF9V-224,Forb,Senecio eremophilus Richardson,8/29/2024
8/29/2024,V,SENERE,T,10,,Aerial,SFF9V-224,Forb,Senecio eremophilus Richardson,8/29/2024
9/5/2024,V,SENERE,T,N/A,,Basal,SFS4V-34,Forb,Senecio eremophilus Richardson,9/5/2024
8/28/2024,V,SENERE,1,5,,Aerial,SFF10V-218,Forb,Senecio eremophilus Richardson,8/28/2024
9/5/2024,V,SENERE,T,16,,Aerial,SFS4V-37,Forb,Senecio eremophilus Richardson,9/5/2024
9/5/2024,V,PACFEN,T,N/A,,Basal,SFS4V-46,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/5/2024
9/3/2024,V,PACFEN,T,N/A,,Basal,BTN4V-22,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/3/2024
8/29/2024,V,PACFEN,T,N/A,,Basal,SFF9V-222,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,8/29/2024
9/5/2024,V,PACFEN,T,N/A,,Basal,SFS4V-47,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/5/2024
8/29/2024,V,PACFEN,T,N/A,,Basal,SFF9V-219,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,8/29/2024
9/4/2024,V,PACFEN,T,4,,Aerial,SFF2V-229,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/4/2024
9/4/2024,V,PACFEN,T,N/A,,Basal,SFF2V-229,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/4/2024
9/3/2024,V,PACFEN,1,8,,Aerial,BTN4V-22,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/3/2024
9/12/2024,V,PACFEN,T,N/A,,Basal,SFF8V-269,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/12/2024
9/11/2024,V,PACFEN,T,N/A,,Basal,SFF7V-256,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/11/2024
9/5/2024,V,PACFEN,1,5,,Aerial,SFS4V-46,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/5/2024
9/5/2024,V,PACFEN,T,3,,Aerial,SFS4V-47,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/5/2024
8/22/2024,V,PACFEN,T,N/A,,Basal,SFF4V-204,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,8/22/2024
9/11/2024,V,PACFEN,1,5,,Aerial,SFF7V-255,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/11/2024
9/5/2024,V,PACFEN,T,31,,Aerial,SFS4V-32,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/5/2024
8/26/2024,V,PACFEN,T,N/A,,Basal,SFF1V-211,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,8/26/2024
8/26/2024,V,PACFEN,1,9,,Aerial,SFF1V-211,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,8/26/2024
9/11/2024,V,PACFEN,T,2,,Aerial,SFF7V-256,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/11/2024
9/3/2024,V,PACFEN,T,5,,Aerial,BTN4V-16,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/3/2024
9/5/2024,V,PACFEN,T,N/A,,Basal,SFS4V-32,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/5/2024
8/29/2024,V,PACFEN,1,6,,Aerial,SFF9V-219,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,8/29/2024
9/12/2024,V,PACFEN,T,N/A,,Basal,SFF8V-268,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/12/2024
9/12/2024,V,PACFEN,T,2,,Aerial,SFF8V-268,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/12/2024
9/4/2024,V,PACFEN,T,N/A,,Basal,SFF2V-246,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/4/2024
9/3/2024,V,PACFEN,T,7,,Aerial,BTN4V-3,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/3/2024
9/4/2024,V,PACFEN,T,3,,Aerial,SFF2V-246,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/4/2024
8/22/2024,V,PACFEN,1,,missing height,Aerial,SFF4V-204,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,8/22/2024
9/11/2024,V,PACFEN,T,N/A,,Basal,SFF7V-255,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/11/2024
8/29/2024,V,PACFEN,1,8,,Aerial,SFF9V-222,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,8/29/2024
9/12/2024,V,PACFEN,T,3,,Aerial,SFF8V-269,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/12/2024
9/3/2024,V,PACFEN,T,N/A,,Basal,BTN4V-16,Forb,Packera fendleri (A. Gray) W.A. Weber & A. Löve,9/3/2024
9/5/2024,V,ACHMIL,3,N/A,,Basal,SFS4V-29,Forb,Achillea millefolium L.,9/5/2024
9/5/2024,V,ACHMIL,15,55,,Aerial,SFS4V-29,Forb,Achillea millefolium L.,9/5/2024
8/29/2024,V,ACHMIL,T,N/A,,Basal,SFF9V-222,Forb,Achillea millefolium L.,8/29/2024
8/29/2024,V,ACHMIL,T,3,,Aerial,SFF9V-222,Forb,Achillea millefolium L.,8/29/2024
9/5/2024,V,VERTHA,T,7,,Aerial,SFS4V-32,Forb,Verbascum thapsus L.,9/5/2024
9/5/2024,V,VERTHA,1,N/A,dead,Basal,SFS4V-29,Forb,Verbascum thapsus L.,9/5/2024
9/12/2024,V,VERTHA,T,2,,Aerial,SFF8V-263,Forb,Verbascum thapsus L.,9/12/2024
9/5/2024,V,VERTHA,1,2,dead,Aerial,SFS4V-29,Forb,Verbascum thapsus L.,9/5/2024
8/28/2024,V,VERTHA,2,6,,Aerial,SFF10V-217,Forb,Verbascum thapsus L.,8/28/2024
8/28/2024,V,VERTHA,1,N/A,,Basal,SFF10V-217,Forb,Verbascum thapsus L.,8/28/2024
9/5/2024,V,VERTHA,T,N/A,,Basal,SFS4V-32,Forb,Verbascum thapsus L.,9/5/2024
9/12/2024,V,VERTHA,T,N/A,,Basal,SFF8V-263,Forb,Verbascum thapsus L.,9/12/2024
9/5/2024,V,CEAFEN,T,5,,Aerial,SFS4V-41,Shrub,Ceanothus fendleri A. Gray,9/5/2024
9/5/2024,V,CEAFEN,1,N/A,,Basal,SFS4V-29,Shrub,Ceanothus fendleri A. Gray,9/5/2024
9/5/2024,V,CEAFEN,T,N/A,,Basal,SFS4V-41,Shrub,Ceanothus fendleri A. Gray,9/5/2024
9/5/2024,V,CEAFEN,25,26,,Aerial,SFS4V-29,Shrub,Ceanothus fendleri A. Gray,9/5/2024
9/5/2024,V,GERRIC,1,6,,Aerial,SFS4V-48,Forb,Geranium richardsonii Fisch. & Trautv.,9/5/2024
9/5/2024,V,GERRIC,T,N/A,,Basal,SFS4V-48,Forb,Geranium richardsonii Fisch. & Trautv.,9/5/2024
9/5/2024,V,GERRIC,T,N/A,,Basal,SFS4V-32,Forb,Geranium richardsonii Fisch. & Trautv.,9/5/2024
9/5/2024,V,GERRIC,T,9,,Aerial,SFS4V-32,Forb,Geranium richardsonii Fisch. & Trautv.,9/5/2024
9/5/2024,V,SENSPA,T,N/A,,Basal,SFS4V-41,Forb,Senecio spartioides Torr. & A. Gray,9/5/2024
9/5/2024,V,SENSPA,T,71,,Aerial,SFS4V-41,Forb,Senecio spartioides Torr. & A. Gray,9/5/2024
9/5/2024,V,PHAHET,1,28,,Aerial,SFS4V-41,Forb,Phacelia heterophylla Pursh,9/5/2024
9/5/2024,V,PHAHET,T,N/A,,Basal,SFS4V-41,Forb,Phacelia heterophylla Pursh,9/5/2024
9/5/2024,V,ANTMAR,7,1,,Aerial,SFS4V-40,Forb,Antennaria marginata Greene,9/5/2024
9/5/2024,V,ANTMAR,7,N/A,,Basal,SFS4V-40,Forb,Antennaria marginata Greene,9/5/2024
9/11/2024,V,ANTMAR,3,N/A,,Basal,SFF7V-260,Forb,Antennaria marginata Greene,9/11/2024
9/11/2024,V,ANTMAR,4,2,,Aerial,SFF7V-260,Forb,Antennaria marginata Greene,9/11/2024
9/11/2024,V,ANTMAR,2,N/A,,Basal,SFF7V-257,Forb,Antennaria marginata Greene,9/11/2024
9/11/2024,V,ANTMAR,2,2,,Aerial,SFF7V-257,Forb,Antennaria marginata Greene,9/11/2024
9/18/2024,V,ANTMAR,15,2,,Aerial,SFF6V-291,Forb,Antennaria marginata Greene,9/18/2024
9/18/2024,V,ANTMAR,1,N/A,,Basal,SFF6V-288,Forb,Antennaria marginata Greene,9/18/2024
9/18/2024,V,ANTMAR,10,N/A,,Basal,SFF6V-290,Forb,Antennaria marginata Greene,9/18/2024
9/18/2024,V,ANTMAR,20,2,,Aerial,SFF6V-290,Forb,Antennaria marginata Greene,9/18/2024
9/18/2024,V,ANTMAR,5,N/A,,Basal,SFF6V-289,Forb,Antennaria marginata Greene,9/18/2024
9/18/2024,V,ANTMAR,8,2,,Aerial,SFF6V-289,Forb,Antennaria marginata Greene,9/18/2024
9/18/2024,V,ANTMAR,2,2,,Aerial,SFF6V-288,Forb,Antennaria marginata Greene,9/18/2024
9/18/2024,V,ANTMAR,2,N/A,,Basal,SFF6V-287,Forb,Antennaria marginata Greene,9/18/2024
9/18/2024,V,ANTMAR,4,1,,Aerial,SFF6V-287,Forb,Antennaria marginata Greene,9/18/2024
9/10/2024,V,ANTMAR,1,2,,Aerial,SFF5V-249,Forb,Antennaria marginata Greene,9/10/2024
9/18/2024,V,ANTMAR,8,N/A,,Basal,SFF6V-291,Forb,Antennaria marginata Greene,9/18/2024
9/10/2024,V,ANTMAR,T,N/A,,Basal,SFF5V-249,Forb,Antennaria marginata Greene,9/10/2024
9/12/2024,V,HETVIL,1,N/A,,Basal,SFF8V-265,Forb,Heterotheca villosa (Pursh) Shinners,9/12/2024
9/12/2024,V,HETVIL,3,32,,Aerial,SFF8V-265,Forb,Heterotheca villosa (Pursh) Shinners,9/12/2024
9/12/2024,V,HETVIL,1,11,,Aerial,SFF8V-274,Forb,Heterotheca villosa (Pursh) Shinners,9/12/2024
9/12/2024,V,HETVIL,T,11,,Aerial,SFF8V-283,Forb,Heterotheca villosa (Pursh) Shinners,9/12/2024
9/12/2024,V,HETVIL,T,N/A,,Basal,SFF8V-283,Forb,Heterotheca villosa (Pursh) Shinners,9/12/2024
9/12/2024,V,HETVIL,T,5,,Aerial,SFF8V-278,Forb,Heterotheca villosa (Pursh) Shinners,9/12/2024
9/12/2024,V,HETVIL,T,N/A,,Basal,SFF8V-278,Forb,Heterotheca villosa (Pursh) Shinners,9/12/2024
9/12/2024,V,HETVIL,T,N/A,,Basal,SFF8V-279,Forb,Heterotheca villosa (Pursh) Shinners,9/12/2024
9/12/2024,V,HETVIL,T,8,,Aerial,SFF8V-279,Forb,Heterotheca villosa (Pursh) Shinners,9/12/2024
9/5/2024,V,HETVIL,T,N/A,,Basal,SFS4V-48,Forb,Heterotheca villosa (Pursh) Shinners,9/5/2024
9/12/2024,V,HETVIL,T,N/A,,Basal,SFF8V-274,Forb,Heterotheca villosa (Pursh) Shinners,9/12/2024
9/12/2024,V,HETVIL,1,22,,Aerial,SFF8V-264,Forb,Heterotheca villosa (Pursh) Shinners,9/12/2024
8/26/2024,V,HETVIL,T,N/A,,Basal,SFF1V-211,Forb,Heterotheca villosa (Pursh) Shinners,8/26/2024
9/12/2024,V,HETVIL,1,20,,Aerial,SFF8V-282,Forb,Heterotheca villosa (Pursh) Shinners,9/12/2024
9/12/2024,V,HETVIL,1,N/A,,Basal,SFF8V-269,Forb,Heterotheca villosa (Pursh) Shinners,9/12/2024
9/12/2024,V,HETVIL,T,N/A,,Basal,SFF8V-264,Forb,Heterotheca villosa (Pursh) Shinners,9/12/2024
9/12/2024,V,HETVIL,T,N/A,,Basal,SFF8V-282,Forb,Heterotheca villosa (Pursh) Shinners,9/12/2024
9/12/2024,V,HETVIL,4,31,,Aerial,SFF8V-269,Forb,Heterotheca villosa (Pursh) Shinners,9/12/2024
8/26/2024,V,HETVIL,T,6,,Aerial,SFF1V-211,Forb,Heterotheca villosa (Pursh) Shinners,8/26/2024
9/5/2024,V,HETVIL,3,30,,Aerial,SFS4V-48,Forb,Heterotheca villosa (Pursh) Shinners,9/5/2024
9/11/2024,V,KOEMAC,1,16,,Aerial,SFF7V-257,Graminoid,Koeleria macrantha,9/11/2024
9/5/2024,V,KOEMAC,3,36,,Aerial,SFS4V-45,Graminoid,Koeleria macrantha,9/5/2024
9/18/2024,V,KOEMAC,T,N/A,,Basal,SFF6V-290,Graminoid,Koeleria macrantha,9/18/2024
9/11/2024,V,KOEMAC,1,45,,Aerial,SFF7V-256,Graminoid,Koeleria macrantha,9/11/2024
9/18/2024,V,KOEMAC,4,8,,Aerial,SFF6V-289,Graminoid,Koeleria macrantha,9/18/2024
9/11/2024,V,KOEMAC,1,N/A,,Basal,SFF7V-260,Graminoid,Koeleria macrantha,9/11/2024
9/10/2024,V,KOEMAC,T,N/A,,Basal,SFF5V-251,Graminoid,Koeleria macrantha,9/10/2024
9/5/2024,V,KOEMAC,1,58,,Aerial,SFS4V-35,Graminoid,Koeleria macrantha,9/5/2024
9/10/2024,V,KOEMAC,5,49,,Aerial,SFF5V-254,Graminoid,Koeleria macrantha,9/10/2024
9/11/2024,V,KOEMAC,1,N/A,,Basal,SFF7V-256,Graminoid,Koeleria macrantha,9/11/2024
9/10/2024,V,KOEMAC,3,52,,Aerial,SFF5V-251,Graminoid,Koeleria macrantha,9/10/2024
9/11/2024,V,KOEMAC,T,N/A,,Basal,SFF7V-257,Graminoid,Koeleria macrantha,9/11/2024
9/10/2024,V,KOEMAC,T,N/A,,Basal,SFF5V-252,Graminoid,Koeleria macrantha,9/10/2024
9/18/2024,V,KOEMAC,1,N/A,,Basal,SFF6V-289,Graminoid,Koeleria macrantha,9/18/2024
9/5/2024,V,KOEMAC,2,N/A,,Basal,SFS4V-45,Graminoid,Koeleria macrantha,9/5/2024
9/11/2024,V,KOEMAC,T,N/A,,Basal,SFF7V-255,Graminoid,Koeleria macrantha,9/11/2024
9/5/2024,V,KOEMAC,7,69,,Aerial,SFS4V-32,Graminoid,Koeleria macrantha,9/5/2024
9/11/2024,V,KOEMAC,1,20,,Aerial,SFF7V-255,Graminoid,Koeleria macrantha,9/11/2024
9/5/2024,V,KOEMAC,5,N/A,,Basal,SFS4V-32,Graminoid,Koeleria macrantha,9/5/2024
9/5/2024,V,KOEMAC,1,N/A,,Basal,SFS4V-35,Graminoid,Koeleria macrantha,9/5/2024
9/5/2024,V,KOEMAC,T,5,,Aerial,SFS4V-40,Graminoid,Koeleria macrantha,9/5/2024
9/10/2024,V,KOEMAC,2,N/A,,Basal,SFF5V-254,Graminoid,Koeleria macrantha,9/10/2024
8/26/2024,V,KOEMAC,T,N/A,,Basal,SFF1V-212,Graminoid,Koeleria macrantha,8/26/2024
9/11/2024,V,KOEMAC,2,62,,Aerial,SFF7V-260,Graminoid,Koeleria macrantha,9/11/2024
9/10/2024,V,KOEMAC,T,N/A,,Basal,SFF5V-250,Graminoid,Koeleria macrantha,9/10/2024
9/10/2024,V,KOEMAC,1,42,,Aerial,SFF5V-252,Graminoid,Koeleria macrantha,9/10/2024
9/11/2024,V,KOEMAC,T,14,,Aerial,SFF7V-259,Graminoid,Koeleria macrantha,9/11/2024
9/11/2024,V,KOEMAC,T,N/A,,Basal,SFF7V-259,Graminoid,Koeleria macrantha,9/11/2024
9/18/2024,V,KOEMAC,T,N/A,,Basal,SFF6V-291,Graminoid,Koeleria macrantha,9/18/2024
9/18/2024,V,KOEMAC,T,17,,Aerial,SFF6V-291,Graminoid,Koeleria macrantha,9/18/2024
9/18/2024,V,KOEMAC,T,8,,Aerial,SFF6V-290,Graminoid,Koeleria macrantha,9/18/2024
8/26/2024,V,KOEMAC,1,53,,Aerial,SFF1V-212,Graminoid,Koeleria macrantha,8/26/2024
9/5/2024,V,KOEMAC,T,N/A,,Basal,SFS4V-40,Graminoid,Koeleria macrantha,9/5/2024
9/10/2024,V,KOEMAC,T,22,,Aerial,SFF5V-250,Graminoid,Koeleria macrantha,9/10/2024
9/5/2024,V,SOLSIM,8,6,,Aerial,SFS4V-40,Forb,Solidago simplex,9/5/2024
9/5/2024,V,SOLSIM,2,N/A,,Basal,SFS4V-40,Forb,Solidago simplex,9/5/2024
9/10/2024,V,CYMLEM,T,N/A,,Basal,SFF5V-252,Forb,Cymopterus lemmonii (J.M.Coult. & Rose) Dorn,9/10/2024
9/3/2024,V,CYMLEM,T,6,,Aerial,BTN4V-16,Forb,Cymopterus lemmonii (J.M.Coult. & Rose) Dorn,9/3/2024
9/3/2024,V,CYMLEM,T,N/A,,Basal,BTN4V-16,Forb,Cymopterus lemmonii (J.M.Coult. & Rose) Dorn,9/3/2024
9/18/2024,V,CYMLEM,1,11,,Aerial,SFF6V-287,Forb,Cymopterus lemmonii (J.M.Coult. & Rose) Dorn,9/18/2024
9/18/2024,V,CYMLEM,T,11,,Aerial,SFF6V-289,Forb,Cymopterus lemmonii (J.M.Coult. & Rose) Dorn,9/18/2024
9/10/2024,V,CYMLEM,1,19,,Aerial,SFF5V-252,Forb,Cymopterus lemmonii (J.M.Coult. & Rose) Dorn,9/10/2024
9/18/2024,V,CYMLEM,T,N/A,,Basal,SFF6V-287,Forb,Cymopterus lemmonii (J.M.Coult. & Rose) Dorn,9/18/2024
9/18/2024,V,CYMLEM,T,N/A,,Basal,SFF6V-289,Forb,Cymopterus lemmonii (J.M.Coult. & Rose) Dorn,9/18/2024
9/5/2024,V,DRAHEL,T,7,,Aerial,SFS4V-45,Forb,Draba helleriana,9/5/2024
9/5/2024,V,DRAHEL,T,N/A,,Basal,SFS4V-30,Forb,Draba helleriana,9/5/2024
9/5/2024,V,DRAHEL,T,N/A,,Basal,SFS4V-45,Forb,Draba helleriana,9/5/2024
9/5/2024,V,DRAHEL,T,1,,Aerial,SFS4V-30,Forb,Draba helleriana,9/5/2024
9/5/2024,V,DRAHEL,T,16,,Aerial,SFS4V-40,Forb,Draba helleriana,9/5/2024
9/4/2024,V,DRAHEL,T,N/A,,Basal,SFF2V-233,Forb,Draba helleriana,9/4/2024
9/5/2024,V,DRAHEL,T,N/A,,Basal,SFS4V-40,Forb,Draba helleriana,9/5/2024
9/11/2024,V,DRAHEL,T,1,,Aerial,SFF7V-257,Forb,Draba helleriana,9/11/2024
9/11/2024,V,DRAHEL,T,N/A,,Basal,SFF7V-257,Forb,Draba helleriana,9/11/2024
9/18/2024,V,DRAHEL,T,N/A,,Basal,SFF6V-289,Forb,Draba helleriana,9/18/2024
9/5/2024,V,DRAHEL,T,1,,Aerial,SFS4V-39,Forb,Draba helleriana,9/5/2024
9/4/2024,V,DRAHEL,T,4,,Aerial,SFF2V-233,Forb,Draba helleriana,9/4/2024
9/5/2024,V,DRAHEL,T,N/A,,Basal,SFS4V-37,Forb,Draba helleriana,9/5/2024
9/4/2024,V,DRAHEL,T,N/A,,Basal,SFF2V-226,Forb,Draba helleriana,9/4/2024
9/18/2024,V,DRAHEL,T,2,,Aerial,SFF6V-289,Forb,Draba helleriana,9/18/2024
9/4/2024,V,DRAHEL,T,1,,Aerial,SFF2V-228,Forb,Draba helleriana,9/4/2024
9/4/2024,V,DRAHEL,T,,,Basal,SFF2V-228,Forb,Draba helleriana,9/4/2024
9/5/2024,V,DRAHEL,T,1,,Aerial,SFS4V-37,Forb,Draba helleriana,9/5/2024
9/4/2024,V,DRAHEL,T,N/A,,Basal,SFF2V-241,Forb,Draba helleriana,9/4/2024
9/4/2024,V,DRAHEL,T,N/A,,Basal,SFF2V-229,Forb,Draba helleriana,9/4/2024
9/4/2024,V,DRAHEL,T,,,Aerial,SFF2V-241,Forb,Draba helleriana,9/4/2024
9/4/2024,V,DRAHEL,T,1,,Aerial,SFF2V-230,Forb,Draba helleriana,9/4/2024
9/4/2024,V,DRAHEL,T,N/A,,Basal,SFF2V-230,Forb,Draba helleriana,9/4/2024
9/4/2024,V,DRAHEL,T,1,,Aerial,SFF2V-226,Forb,Draba helleriana,9/4/2024
9/4/2024,V,DRAHEL,1,N/A,,Basal,SFF2V-232,Forb,Draba helleriana,9/4/2024
9/4/2024,V,DRAHEL,1,16,,Aerial,SFF2V-242,Forb,Draba helleriana,9/4/2024
9/4/2024,V,DRAHEL,1,23,,Aerial,SFF2V-229,Forb,Draba helleriana,9/4/2024
9/3/2024,V,DRAHEL,T,N/A,,Basal,BTN4V-4,Forb,Draba helleriana,9/3/2024
9/4/2024,V,DRAHEL,1,N/A,,Basal,SFF2V-236,Forb,Draba helleriana,9/4/2024
9/18/2024,V,DRAHEL,T,N/A,,Basal,SFF6V-287,Forb,Draba helleriana,9/18/2024
9/4/2024,V,DRAHEL,1,,,Aerial,SFF2V-236,Forb,Draba helleriana,9/4/2024
9/4/2024,V,DRAHEL,1,N/A,,Basal,SFF2V-242,Forb,Draba helleriana,9/4/2024
9/4/2024,V,DRAHEL,T,1,,Aerial,SFF2V-247,Forb,Draba helleriana,9/4/2024
9/3/2024,V,DRAHEL,T,44,,Aerial,BTN4V-4,Forb,Draba helleriana,9/3/2024
9/4/2024,V,DRAHEL,1,3,,Aerial,SFF2V-232,Forb,Draba helleriana,9/4/2024
9/5/2024,V,DRAHEL,T,N/A,,Basal,SFS4V-39,Forb,Draba helleriana,9/5/2024
9/18/2024,V,DRAHEL,T,1,,Aerial,SFF6V-287,Forb,Draba helleriana,9/18/2024
9/4/2024,V,DRAHEL,T,N/A,,Basal,SFF2V-247,Forb,Draba helleriana,9/4/2024
8/28/2024,V,ERIDIV,T,N/A,,Basal,SFF10V-213,Forb,Erigeron divergens,8/28/2024
8/29/2024,V,ERIDIV,T,N/A,,Basal,SFF9V-222,Forb,Erigeron divergens,8/29/2024
8/29/2024,V,ERIDIV,T,10,,Aerial,SFF9V-222,Forb,Erigeron divergens,8/29/2024
8/28/2024,V,ERIDIV,2,35,,Aerial,SFF10V-213,Forb,Erigeron divergens,8/28/2024
9/5/2024,V,ERISPE,T,N/A,,Basal,SFS4V-29,Forb,Erigeron speciosus,9/5/2024
9/5/2024,V,ERISPE,T,N/A,,Basal,SFS4V-39,Forb,Erigeron speciosus,9/5/2024
9/5/2024,V,ERISPE,T,N/A,,Basal,SFS4V-47,Forb,Erigeron speciosus,9/5/2024
9/5/2024,V,ERISPE,1,30,,Aerial,SFS4V-29,Forb,Erigeron speciosus,9/5/2024
9/5/2024,V,ERISPE,T,9,,Aerial,SFS4V-47,Forb,Erigeron speciosus,9/5/2024
9/5/2024,V,ERISPE,T,2,,Aerial,SFS4V-39,Forb,Erigeron speciosus,9/5/2024
9/5/2024,V,DIECAN,T,N/A,,Basal,SFS4V-25,Forb,Dieteria canescens,9/5/2024
9/5/2024,V,DIECAN,1,5,,Aerial,SFS4V-25,Forb,Dieteria canescens,9/5/2024
9/3/2024,V,PIED,T,25,rooted out of plot,Aerial,BTN4V-20,Tree,Pinus edulis Engelm.,9/3/2024
9/12/2024,V,PIED,T,N/A,,Basal,SFF8V-274,Tree,Pinus edulis Engelm.,9/12/2024
9/12/2024,V,PIED,0,137,missing cover,Aerial,SFF8V-281,Tree,Pinus edulis Engelm.,9/12/2024
9/12/2024,V,PIED,T,N/A,regen,Basal,SFF8V-281,Tree,Pinus edulis Engelm.,9/12/2024
9/12/2024,V,PIED,20,12,,Aerial,SFF8V-274,Tree,Pinus edulis Engelm.,9/12/2024
9/12/2024,V,PIED,T,N/A,,Basal,SFF8V-263,Tree,Pinus edulis Engelm.,9/12/2024
9/12/2024,V,PIED,,137,missing cover,Aerial,SFF8V-281,Tree,Pinus edulis Engelm.,9/12/2024
9/12/2024,V,PIED,T,N/A,,Basal,SFF8V-272,Tree,Pinus edulis Engelm.,9/12/2024
9/4/2024,V,PIED,1,91,,Aerial,SFF2V-227,Tree,Pinus edulis Engelm.,9/4/2024
9/12/2024,V,PIED,1,20,stake in NW corner under rock,Aerial,SFF8V-263,Tree,Pinus edulis Engelm.,9/12/2024
9/12/2024,V,PIED,T,6,,Aerial,SFF8V-272,Tree,Pinus edulis Engelm.,9/12/2024
9/12/2024,V,PIED,T,4,regen,Aerial,SFF8V-281,Tree,Pinus edulis Engelm.,9/12/2024
9/5/2024,V,PIPO,T,3,,Aerial,SFS4V-42,Tree,Pinus ponderosa Dougl. ex Laws.,9/5/2024
