PlotID,Date,CoverClass,Species,Percent,Height,DataEntry,DataEntryDate,CoverType,Notes
SFF5V-253,9/10/2024,V,CARXXX,3,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF5V-253,9/10/2024,V,PENBAR,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF5V-253,9/10/2024,L,N/A,84,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF5V-253,9/10/2024,B,N/A,10,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF5V-253,9/10/2024,Lg,N/A,3,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF5V-253,9/10/2024,G,N/A,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF5V-254,9/10/2024,V,PSEMAC,T,30,Jonathan Grabowski,10/2/2024,Aerial,
SFF5V-254,9/10/2024,V,KOEMAC,5,49,Jonathan Grabowski,10/2/2024,Aerial,
SFF5V-254,9/10/2024,V,BOEXXX,T,24,Jonathan Grabowski,10/2/2024,Aerial,
SFF5V-254,9/10/2024,V,CARXXX,6,30,Jonathan Grabowski,10/2/2024,Aerial,
SFF5V-254,9/10/2024,V,POAFEN,1,29,Jonathan Grabowski,10/2/2024,Aerial,
SFF5V-254,9/10/2024,V,PIPO,T,4,Jonathan Grabowski,10/2/2024,Aerial,
SFF5V-254,9/10/2024,V,PENBAR,T,1,Jonathan Grabowski,10/2/2024,Aerial,
SFF5V-254,9/10/2024,V,PSEMAC,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF5V-254,9/10/2024,V,KOEMAC,2,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF5V-254,9/10/2024,V,BOEXXX,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF5V-254,9/10/2024,V,CARXXX,3,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF5V-254,9/10/2024,V,POAFEN,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF5V-254,9/10/2024,V,PIPO,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF5V-254,9/10/2024,V,PENBAR,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF5V-254,9/10/2024,L,N/A,91,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF5V-254,9/10/2024,B,N/A,4,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF6V-287,9/18/2024,V,BERREP,4,6,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-287,9/18/2024,V,ARCUVA,1,5,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-287,9/18/2024,V,CYMLEM,1,11,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-287,9/18/2024,V,ANTMAR,4,1,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-287,9/18/2024,V,CARXXX,T,14,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-287,9/18/2024,V,PSME,6,91,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-287,9/18/2024,V,DRAHEL,T,1,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-287,9/18/2024,V,ERIFOR,T,5,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-287,9/18/2024,V,BERREP,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-287,9/18/2024,V,ARCUVA,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-287,9/18/2024,V,CYMLEM,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-287,9/18/2024,V,ANTMAR,2,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-287,9/18/2024,V,CARXXX,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-287,9/18/2024,V,PSME,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-287,9/18/2024,V,DRAHEL,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-287,9/18/2024,V,ERIFOR,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-287,9/18/2024,M,N/A,15,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-287,9/18/2024,R,N/A,1,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-287,9/18/2024,G,N/A,5,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-287,9/18/2024,L,N/A,76,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-287,9/18/2024,B,N/A,1,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-288,9/18/2024,V,BERREP,5,9,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-288,9/18/2024,V,ANTMAR,2,2,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-288,9/18/2024,V,SYMROT,5,130,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-288,9/18/2024,V,PIST,4,100,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-288,9/18/2024,V,ABCO,50,137,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-288,9/18/2024,V,BERREP,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-288,9/18/2024,V,ANTMAR,1,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-288,9/18/2024,V,SYMROT,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-288,9/18/2024,V,PIST,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-288,9/18/2024,V,ABCO,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-288,9/18/2024,Lg,N/A,20,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-288,9/18/2024,L,N/A,79,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-289,9/18/2024,V,PIST,7,41,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-289,9/18/2024,V,CYMLEM,T,11,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-289,9/18/2024,V,DRAHEL,T,2,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-289,9/18/2024,V,ANTMAR,8,2,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-289,9/18/2024,V,BERREP,T,2,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-289,9/18/2024,V,POAFEN,2,17,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-289,9/18/2024,V,ERIFOR,T,8,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-289,9/18/2024,V,ARTFRA,T,5,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-289,9/18/2024,V,PSME,T,10,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-289,9/18/2024,V,CARXXX,1,9,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-289,9/18/2024,V,KOEMAC,4,8,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-289,9/18/2024,V,PIST,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-289,9/18/2024,V,CYMLEM,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-289,9/18/2024,V,DRAHEL,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-289,9/18/2024,V,ANTMAR,5,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-289,9/18/2024,V,BERREP,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-289,9/18/2024,V,POAFEN,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-289,9/18/2024,V,ERIFOR,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-289,9/18/2024,V,ARTFRA,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-289,9/18/2024,V,PSME,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-289,9/18/2024,V,CARXXX,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-289,9/18/2024,V,KOEMAC,1,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-289,9/18/2024,R,N/A,3,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-289,9/18/2024,M,N/A,5,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-289,9/18/2024,G,N/A,2,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-289,9/18/2024,L,N/A,83,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-289,9/18/2024,B,N/A,1,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-290,9/18/2024,V,ANTMAR,20,2,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-290,9/18/2024,V,GOOOBL,T,2,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-290,9/18/2024,V,SYMROT,10,120,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-290,9/18/2024,V,BROCIL,T,43,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-290,9/18/2024,V,CARXXX,T,11,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-290,9/18/2024,V,KOEMAC,T,8,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-290,9/18/2024,V,QUGA,2,14,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-290,9/18/2024,V,ABCO,T,137,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-290,9/18/2024,V,FRAVES,T,2,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-290,9/18/2024,V,BERREP,T,9,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-290,9/18/2024,V,ANTMAR,10,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-290,9/18/2024,V,GOOOBL,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-290,9/18/2024,V,SYMROT,1,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-290,9/18/2024,V,BROCIL,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-290,9/18/2024,V,CARXXX,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-290,9/18/2024,V,KOEMAC,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-290,9/18/2024,V,QUGA,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-290,9/18/2024,V,ABCO,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-290,9/18/2024,V,FRAVES,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-290,9/18/2024,V,BERREP,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-290,9/18/2024,L,N/A,85,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-290,9/18/2024,B,N/A,2,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-290,9/18/2024,M,N/A,1,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-290,9/18/2024,G,N/A,1,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-291,9/18/2024,V,BROCIL,T,19,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-291,9/18/2024,V,KOEMAC,T,17,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-291,9/18/2024,V,POAFEN,1,20,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-291,9/18/2024,V,CARXXX,1,19,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-291,9/18/2024,V,ANTMAR,15,2,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-291,9/18/2024,V,ANTPAR,T,2,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-291,9/18/2024,V,BERREP,1,8,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-291,9/18/2024,V,SYMROT,1,9,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-291,9/18/2024,V,ABCO,1,36,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-291,9/18/2024,V,CLECOL,T,5,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-291,9/18/2024,V,BROCIL,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-291,9/18/2024,V,KOEMAC,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-291,9/18/2024,V,POAFEN,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-291,9/18/2024,V,CARXXX,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-291,9/18/2024,V,ANTMAR,8,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-291,9/18/2024,V,ANTPAR,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-291,9/18/2024,V,BERREP,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-291,9/18/2024,V,SYMROT,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-291,9/18/2024,V,CLECOL,1,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-291,9/18/2024,M,N/A,1,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-291,9/18/2024,L,N/A,80,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-291,9/18/2024,B,N/A,3,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-291,9/18/2024,R,N/A,6,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-291,9/18/2024,G,N/A,1,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-292,9/18/2024,V,SYMROT,70,137,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-292,9/18/2024,V,PIST,T,100,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-292,9/18/2024,V,CARXXX,T,5,Jonathan Grabowski,9/19/2024,Aerial,
SFF6V-292,9/18/2024,V,SYMROT,2,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-292,9/18/2024,R,N/A,2,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-292,9/18/2024,G,N/A,1,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-292,9/18/2024,Lg,N/A,12,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-292,9/18/2024,L,N/A,82,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF6V-292,9/18/2024,M,N/A,1,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF7V-255,9/11/2024,V,PSEMAC,T,42,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-255,9/11/2024,V,MUHMON,3,54,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-255,9/11/2024,V,PACFEN,1,5,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-255,9/11/2024,V,KOEMAC,1,20,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-255,9/11/2024,V,PSEMAC,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-255,9/11/2024,V,MUHMON,2,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-255,9/11/2024,V,PACFEN,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-255,9/11/2024,V,KOEMAC,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-255,9/11/2024,L,N/A,5,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-255,9/11/2024,R,N/A,5,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-255,9/11/2024,G,N/A,88,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-256,9/11/2024,V,PACFEN,T,2,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-256,9/11/2024,V,CARXXX,4,24,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-256,9/11/2024,V,ELYELY,T,58,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-256,9/11/2024,V,PSEMAC,T,25,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-256,9/11/2024,V,KOEMAC,1,45,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-256,9/11/2024,V,POAFEN,1,32,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-256,9/11/2024,V,ERIVRE,2,38,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-256,9/11/2024,V,DYSGRA,T,4,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-256,9/11/2024,V,PSME,T,2,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-256,9/11/2024,V,MUHTRI,2,17,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-256,9/11/2024,V,HIEFEN,T,1,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-256,9/11/2024,V,PACFEN,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-256,9/11/2024,V,CARXXX,1,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-256,9/11/2024,V,ELYELY,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-256,9/11/2024,V,PSEMAC,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-256,9/11/2024,V,KOEMAC,1,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-256,9/11/2024,V,POAFEN,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-256,9/11/2024,V,ERIVRE,1,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-256,9/11/2024,V,DYSGRA,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-256,9/11/2024,V,PSME,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-256,9/11/2024,V,MUHTRI,1,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-256,9/11/2024,V,HIEFEN,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-256,9/11/2024,Lg,N/A,2,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-256,9/11/2024,L,N/A,73,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-256,9/11/2024,B,N/A,20,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-256,9/11/2024,R,N/A,1,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-257,9/11/2024,V,CARXXX,3,29,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-257,9/11/2024,V,ANTMAR,2,2,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-257,9/11/2024,V,POAFEN,T,15,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-257,9/11/2024,V,KOEMAC,1,16,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-257,9/11/2024,V,DRAHEL,T,1,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-257,9/11/2024,V,ANDSEP,T,1,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-257,9/11/2024,V,CARXXX,2,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-257,9/11/2024,V,ANTMAR,2,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-257,9/11/2024,V,KOEMAC,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-257,9/11/2024,V,DRAHEL,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-257,9/11/2024,V,ANDSEP,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-257,9/11/2024,L,N/A,94,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-257,9/11/2024,Lg,N/A,1,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-257,9/11/2024,B,N/A,1,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-258,9/11/2024,V,BERREP,9,9,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-258,9/11/2024,V,POAFEN,T,6,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-258,9/11/2024,V,BERREP,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-258,9/11/2024,V,POAFEN,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-258,9/11/2024,L,N/A,98,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-258,9/11/2024,Lg,N/A,2,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-259,9/11/2024,V,PSME,T,2,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-259,9/11/2024,V,KOEMAC,T,14,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-259,9/11/2024,V,PSME,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-259,9/11/2024,V,KOEMAC,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-259,9/11/2024,Lg,N/A,12,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-259,9/11/2024,L,N/A,88,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-260,9/11/2024,V,KOEMAC,2,62,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-260,9/11/2024,V,ANTMAR,4,2,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-260,9/11/2024,V,CARXXX,3,28,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-260,9/11/2024,V,NAMDIC,T,8,Jonathan Grabowski,10/2/2024,Aerial,
SFF7V-260,9/11/2024,V,KOEMAC,1,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-260,9/11/2024,V,ANTMAR,3,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-260,9/11/2024,V,CARXXX,1,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-260,9/11/2024,V,NAMDIC,T,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-260,9/11/2024,G,N/A,53,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-260,9/11/2024,B,N/A,6,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-260,9/11/2024,Lg,N/A,4,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-260,9/11/2024,St,N/A,7,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF7V-260,9/11/2024,L,N/A,25,N/A,Jonathan Grabowski,10/2/2024,Basal,
SFF8V-261,9/12/2024,V,MUHMON,10,72,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-261,9/12/2024,V,POAFEN,7,42,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-261,9/12/2024,V,HYMDIS,T,5,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-261,9/12/2024,V,PENBAR,T,4,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-261,9/12/2024,V,CARXXX,2,30,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-261,9/12/2024,V,MUHMON,5,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-261,9/12/2024,V,POAFEN,3,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-261,9/12/2024,V,HYMDIS,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-261,9/12/2024,V,PENBAR,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-261,9/12/2024,V,CARXXX,1,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-261,9/12/2024,L,N/A,44,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-261,9/12/2024,B,N/A,22,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-261,9/12/2024,R,N/A,3,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-261,9/12/2024,G,N/A,22,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-262,9/12/2024,V,MUHMON,4,94,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-262,9/12/2024,V,ELYELY,T,35,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-262,9/12/2024,V,CARXXX,5,51,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-262,9/12/2024,V,CHEPRA,T,42,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-262,9/12/2024,V,HYMDIS,T,1,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-262,9/12/2024,V,MUHMON,2,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-262,9/12/2024,V,ELYELY,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-262,9/12/2024,V,CARXXX,2,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-262,9/12/2024,V,CHEPRA,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-262,9/12/2024,V,HYMDIS,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-262,9/12/2024,L,N/A,45,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-262,9/12/2024,B,N/A,23,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-262,9/12/2024,R,N/A,5,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-262,9/12/2024,G,N/A,23,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-263,9/12/2024,V,PIED,1,20,Jonathan Grabowski,9/17/2024,Aerial,stake in NW corner under rock
SFF8V-263,9/12/2024,V,QUUN,25,42,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-263,9/12/2024,V,PSEMAC,T,1,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-263,9/12/2024,V,MUHMON,2,57,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-263,9/12/2024,V,BOEXXX,T,2,Jonathan Grabowski,9/17/2024,Aerial,Boechera sp.
SFF8V-263,9/12/2024,V,CARXXX,T,20,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-263,9/12/2024,V,VERTHA,T,2,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-263,9/12/2024,V,QUUN (dead),2,41,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-263,9/12/2024,V,MIRLIN,T,9,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-263,9/12/2024,V,PIED,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-263,9/12/2024,V,QUUN,1,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-263,9/12/2024,V,PSEMAC,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-263,9/12/2024,V,MUHMON,1,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-263,9/12/2024,V,BOEXXX,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-263,9/12/2024,V,CARXXX,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-263,9/12/2024,V,VERTHA,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-263,9/12/2024,V,QUUN (dead),T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-263,9/12/2024,V,MIRLIN,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-263,9/12/2024,St,N/A,1,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-263,9/12/2024,R,N/A,18,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-263,9/12/2024,L,N/A,40,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-263,9/12/2024,B,N/A,15,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-263,9/12/2024,G,N/A,24,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-264,9/12/2024,V,PENBAR,T,3,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-264,9/12/2024,V,MUHMON,5,45,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-264,9/12/2024,V,CARXXX,4,34,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-264,9/12/2024,V,HETVIL,1,22,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-264,9/12/2024,V,POAFEN,1,19,Jonathan Grabowski,9/17/2024,Aerial,
